Sample,P,Se,Cu,Mo,Mn,Ca,K,Zn,Mg,Na,Pb,Cd,As,Ni,Cr,Hg,geometry,pH,%OM,Type
557693,560,0.5,26.9,0.31,708,0.16,0.31,72,1.01,0.03,15.8,0.1,5.0,54.6,47.0,0.08,POINT (-5.713538322037229 54.40233855057936),4.87,12.26,Clay
557694,150,0.5,24.9,0.27,535,0.22,0.27,49,0.78,0.02,18.1,0.04,6.1,47.3,52.0,0.05,POINT (-5.734549587572412 54.44220867347066),4.97,9.16,Silt
557695,520,0.5,19.4,0.71,777,0.18,0.23,53,0.49,0.02,28.1,0.16,8.4,28.8,35.0,0.11,POINT (-5.778248884965727 54.43408000250142),4.58,11.13,Clay
557696,620,0.5,15.9,0.22,250,0.81,0.17,54,0.67,0.03,34.1,0.27,6.9,30.4,24.0,0.05,POINT (-5.719069006952454 54.25404290804187),5.82,8.27,Loam
557697,690,0.5,24.9,0.71,506,0.29,0.19,58,0.98,0.03,20.1,0.2,9.5,56.6,52.0,0.07,POINT (-5.7992923043671345 54.283839917473586),4.9,9.87,Clay
557698,2210,0.5,30.4,0.77,1380,0.24,0.21,78,0.78,0.02,24.1,0.22,8.1,47.4,49.0,0.08,POINT (-5.815240179163484 54.31473513396617),4.91,11.29,Clay
557699,500,0.5,26.3,0.39,768,0.14,0.23,82,0.88,0.02,23.8,0.13,6.3,54.1,52.0,0.07,POINT (-5.888765155153421 54.37528596211849),4.89,11.03,Clay
557700,490,0.5,31.0,0.27,818,0.21,0.31,65,1.21,0.02,13.0,0.11,4.3,59.0,54.0,0.07,POINT (-5.66184290279925 54.44492918257459),4.78,12.16,Clay
557701,860,0.5,35.6,0.99,877,0.24,0.17,79,0.77,0.03,43.0,0.32,9.1,52.5,66.0,0.15,POINT (-5.751748292121497 54.60614662388357),4.7,10.56,Clay
557702,290,0.5,18.8,0.39,585,0.19,0.27,54,0.93,0.02,30.3,0.08,15.1,53.5,54.0,0.05,POINT (-5.553030251465448 54.33021371930465),5.32,9.73,Silt
557703,1360,0.5,28.4,1.29,440,0.26,0.21,67,0.39,0.03,37.8,0.32,12.4,20.3,26.0,0.09,POINT (-5.535138975194759 54.461297819729275),4.75,12.87,Clay
557704,600,0.5,17.3,1.05,2160,0.24,0.12,75,0.8,0.02,18.0,0.17,5.5,66.5,82.0,0.07,POINT (-5.75527674970107 54.55637913322632),5.86,7.95,Loam
557705,160,0.5,10.6,0.48,580,0.13,0.2,41,0.47,0.03,13.4,0.09,4.8,25.0,35.0,0.04,POINT (-5.739447220269147 54.67611099590988),5.01,6.12,Silt
557706,1010,0.5,32.2,0.74,736,0.31,0.24,64,0.72,0.02,29.3,0.25,10.8,36.9,41.0,0.07,POINT (-5.6082377208658505 54.278124011804245),5.97,5.94,Loam
557707,550,0.5,36.1,0.82,591,0.16,0.26,62,0.68,0.03,18.7,0.14,10.9,35.3,37.0,0.05,POINT (-5.490270718088728 54.44790998604169),4.84,9.83,Clay
557708,1120,0.5,30.1,0.81,985,0.3,0.21,69,0.82,0.03,55.1,0.34,17.5,37.9,43.0,0.09,POINT (-5.548202290447742 54.35113419977447),5.21,11.16,Silt
557709,520,0.5,28.6,0.98,492,0.17,0.22,68,1.25,0.02,40.0,0.1,7.6,97.9,90.0,0.14,POINT (-5.827712453598358 54.58123449357036),4.84,11.37,Clay
557710,590,0.5,30.3,1.41,816,0.17,0.19,80,0.68,0.02,43.9,0.24,10.0,59.2,63.0,0.15,POINT (-5.80403819972722 54.64314674274151),4.75,9.85,Clay
557711,370,0.5,12.7,0.47,258,0.23,0.12,38,0.42,0.03,28.8,0.11,3.4,30.4,39.0,0.13,POINT (-5.715438070663966 54.59007438256439),5.33,6.22,Silt
557712,620,0.5,41.8,0.63,585,0.19,0.3,66,1.09,0.02,23.0,0.19,9.7,58.9,49.0,0.12,POINT (-5.651857078576862 54.36265883745636),4.73,7.88,Clay
557713,460,0.5,26.8,0.8,1100,0.16,0.27,64,1.07,0.02,21.3,0.13,7.7,108.0,85.0,0.14,POINT (-5.764969009067803 54.65240535972878),4.35,9.72,Clay
557714,720,0.5,28.8,0.73,554,0.16,0.19,74,0.88,0.03,43.7,0.22,6.7,80.2,78.0,0.2,POINT (-5.782557176638151 54.58581531398598),4.71,5.7,Clay
557715,620,0.5,30.4,1.49,1290,0.16,0.16,115,0.73,0.02,107.0,0.27,6.8,45.9,63.0,0.16,POINT (-5.691037694248063 54.60592878141495),4.54,15.99,Clay
557716,1100,0.5,35.0,0.95,1540,0.2,0.27,110,1.21,0.02,28.9,0.27,7.8,83.5,84.0,0.09,POINT (-5.715901613616563 54.624623178301526),4.94,11.62,Silt
557717,1060,0.5,27.3,0.94,1020,0.23,0.2,74,0.75,0.02,62.2,0.22,14.0,36.3,45.0,0.09,POINT (-5.5860518453503 54.29801721198117),5.29,7.68,Silt
557718,500,0.5,34.0,0.46,594,0.67,0.37,68,1.6,0.02,23.1,0.09,14.1,70.1,58.0,0.06,POINT (-5.634173885185 54.27436761171751),5.69,5.3,Loam
557719,730,0.5,25.6,0.94,926,0.17,0.22,82,0.79,0.03,42.4,0.17,10.6,36.7,49.0,0.09,POINT (-5.562429823799933 54.360516489548246),5.45,8.1,Silt
557720,330,0.5,25.9,1.58,692,0.14,0.25,63,1.07,0.03,43.2,0.12,9.4,98.0,76.0,0.21,POINT (-5.837284070748455 54.623034468153364),4.1,8.77,Clay
557721,520,0.5,20.8,1.1,710,0.17,0.21,71,0.91,0.02,40.0,0.16,8.3,76.8,87.0,0.13,POINT (-5.813230462716743 54.62545054583716),4.7,9.31,Clay
557722,410,0.5,19.5,0.98,394,0.23,0.17,49,0.42,0.02,26.1,0.14,6.8,35.5,50.0,0.1,POINT (-5.775058570133047 54.66059707548873),4.88,6.92,Clay
557723,530,0.5,22.6,0.46,362,0.27,0.22,59,0.99,0.02,32.7,0.17,5.9,80.2,91.0,0.09,POINT (-5.734046174050031 54.634174284582144),5.43,9.74,Silt
557724,970,1.0,84.1,1.2,514,0.4,0.24,173,1.85,0.03,99.7,1.61,11.0,139.0,151.0,0.38,POINT (-5.792632652302552 54.61662147605341),5.48,19.71,Silt
557725,930,0.5,36.5,1.13,1470,0.24,0.24,75,0.62,0.03,38.3,0.23,11.9,33.1,37.0,0.1,POINT (-5.59339071600511 54.27203238361979),5.24,9.3,Silt
557726,490,0.5,26.4,1.14,663,0.19,0.17,78,0.61,0.02,53.3,0.16,6.0,49.2,55.0,0.21,POINT (-5.801828248293999 54.56178988878867),4.99,10.71,Silt
557727,1030,0.5,45.6,0.88,918,0.33,0.13,91,0.84,0.05,40.3,0.38,6.8,52.8,54.0,0.16,POINT (-5.762100483861921 54.59915025633935),5.03,9.45,Silt
557728,370,0.5,19.2,0.46,419,0.31,0.26,49,0.61,0.03,14.9,0.14,9.0,35.4,41.0,0.1,POINT (-5.451932369435654 54.45940015720612),5.14,10.24,Silt
557729,340,0.5,29.0,0.78,435,0.14,0.3,55,1.23,0.02,52.2,0.08,12.4,78.1,76.0,0.09,POINT (-5.640296753093567 54.63108887069289),5.35,9.02,Silt
557730,620,0.5,22.5,1.19,326,0.26,0.27,44,0.45,0.03,21.0,0.17,10.2,21.9,27.0,0.07,POINT (-5.5272370557072215 54.44884339276505),5.24,10.7,Silt
557731,320,0.5,15.1,0.69,752,0.16,0.23,56,1.43,0.03,21.7,0.07,6.6,101.0,115.0,0.11,POINT (-5.843640968569084 54.57253427226404),4.77,12.72,Clay
557732,280,0.5,32.3,0.49,634,0.18,0.3,52,0.72,0.03,19.7,0.08,13.2,40.1,41.0,0.05,POINT (-5.500271040529726 54.46724881074792),5.42,7.19,Silt
557733,270,0.5,32.7,0.42,790,0.25,0.29,61,1.0,0.02,21.8,0.12,7.1,79.4,74.0,0.07,POINT (-5.729575748474039 54.59904743643008),4.9,6.99,Clay
557735,560,0.5,26.8,0.62,339,0.49,0.12,55,0.98,0.07,41.1,0.15,4.9,48.9,59.0,0.27,POINT (-5.750957770305168 54.573047712589386),5.83,9.14,Loam
557736,800,0.5,18.2,0.73,584,0.28,0.17,85,0.64,0.03,17.2,0.2,4.4,45.6,41.0,0.09,POINT (-5.709444059955349 54.56455005625457),5.51,6.7,Silt
557737,210,0.5,8.4,0.37,289,0.12,0.2,38,0.44,0.03,16.1,0.08,6.3,24.0,32.0,0.04,POINT (-5.735634978022923 54.66911209017),4.36,5.7,Clay
557738,1330,0.5,30.1,0.6,484,0.58,0.13,92,0.66,0.07,30.5,0.29,4.9,36.1,48.0,0.12,POINT (-5.731979393011338 54.579477321225006),5.88,7.04,Loam
557739,330,0.5,12.5,0.65,411,0.2,0.27,51,1.36,0.02,14.4,0.08,7.2,107.0,94.0,0.07,POINT (-5.832395849905794 54.61537249673927),5.88,8.47,Loam
557740,540,0.5,16.1,0.61,462,0.2,0.23,61,1.01,0.02,19.3,0.2,9.3,48.6,56.0,0.05,POINT (-5.625245669896058 54.36304548086855),5.32,9.24,Silt
557741,1310,0.5,25.3,1.17,577,0.19,0.19,99,0.8,0.02,40.3,0.38,9.3,59.8,75.0,0.12,POINT (-5.728244951989141 54.6173796603887),4.74,10.74,Clay
557742,1430,0.5,31.3,0.82,877,0.16,0.29,76,0.98,0.02,30.0,0.23,11.7,44.3,48.0,0.06,POINT (-5.577923671074679 54.279198955687775),4.64,6.47,Clay
557743,710,0.5,18.8,0.76,725,0.21,0.24,83,1.29,0.03,33.1,0.18,7.6,90.6,108.0,0.09,POINT (-5.7439922130025325 54.62630920094345),5.04,8.27,Silt
557744,1140,0.5,41.9,3.22,941,0.18,0.23,120,0.98,0.02,116.0,0.33,19.4,85.0,69.0,0.62,POINT (-5.822318229432512 54.63302719880986),4.34,13.44,Clay
557745,770,0.5,32.6,1.03,476,0.29,0.17,87,1.27,0.03,36.0,0.29,10.8,87.2,109.0,0.15,POINT (-5.708410089722323 54.61657436400932),5.29,9.94,Silt
557746,360,0.5,20.4,0.48,359,0.28,0.17,50,0.85,0.03,18.5,0.1,5.3,52.8,64.0,0.12,POINT (-5.7658060974317396 54.58094251543738),4.92,8.62,Silt
557748,540,0.5,19.3,0.55,442,0.18,0.15,56,0.66,0.03,25.2,0.19,4.6,57.1,61.0,0.1,POINT (-5.794252650698291 54.580098832482534),5.29,6.47,Silt
557749,420,0.5,25.5,0.51,560,0.17,0.23,45,0.69,0.03,15.0,0.14,10.0,48.3,39.0,0.06,POINT (-5.640357844727692 54.35657564079748),4.68,8.51,Clay
557750,210,0.5,16.4,1.08,251,0.11,0.2,56,0.87,0.03,39.9,0.11,4.7,52.3,60.0,0.07,POINT (-5.683931654356313 54.62229932709544),4.0,15.69,Clay
557751,1070,0.5,31.2,0.87,891,0.23,0.25,97,0.95,0.02,66.3,0.25,26.6,45.4,53.0,0.09,POINT (-5.541558704370632 54.37298798920341),5.34,8.02,Silt
557752,530,0.5,19.5,0.69,433,0.19,0.24,58,1.21,0.02,24.9,0.11,7.5,88.7,92.0,0.12,POINT (-5.7653359580911845 54.636687867350446),5.02,9.55,Silt
557753,850,0.5,22.2,0.52,761,0.23,0.29,101,0.98,0.02,71.3,0.18,15.1,46.6,53.0,0.06,POINT (-5.578326523320282 54.35185063419786),5.69,6.43,Loam
557754,550,0.5,36.2,0.86,1290,0.22,0.33,67,0.83,0.03,26.0,0.11,14.4,43.8,46.0,0.06,POINT (-5.508621000093731 54.45500259774087),5.63,6.79,Loam
557755,690,0.5,17.5,0.63,753,0.17,0.28,77,1.08,0.02,20.8,0.13,9.1,45.2,60.0,0.04,POINT (-5.608387697677079 54.355784248525815),5.02,10.13,Silt
557756,410,0.5,30.3,0.31,642,0.32,0.4,67,1.26,0.03,29.0,0.09,14.0,67.2,57.0,0.06,POINT (-5.619875747533243 54.26403963382283),5.15,8.56,Silt
557757,590,0.5,13.1,0.5,684,0.26,0.14,52,0.49,0.02,16.6,0.13,3.7,45.9,51.0,0.07,POINT (-5.763559084386887 54.55899460151465),5.7,4.38,Loam
557758,530,0.5,11.6,0.44,258,0.13,0.24,44,1.14,0.02,20.5,0.15,4.5,67.0,67.0,0.06,POINT (-5.618111928880461 54.62376231087383),4.21,9.44,Clay
557759,1110,0.5,22.7,1.33,678,0.2,0.26,71,1.02,0.03,39.8,0.31,13.8,63.5,75.0,0.09,POINT (-5.637728299228647 54.61501746298779),4.8,11.67,Clay
557761,460,0.5,27.2,0.44,689,0.37,0.22,63,0.93,0.04,19.6,0.16,5.5,57.7,63.0,0.06,POINT (-5.718194025989413 54.57095140206369),5.41,8.36,Silt
557762,500,0.5,23.0,1.56,671,0.22,0.26,63,0.92,0.02,22.8,0.14,8.6,74.9,82.0,0.07,POINT (-5.72753130280923 54.65321794194132),4.76,7.9,Clay
557763,690,0.5,17.1,0.64,585,0.22,0.27,65,0.8,0.02,20.1,0.15,11.9,37.8,43.0,0.05,POINT (-5.573522898390075 54.33025940569451),5.55,7.07,Silt
557764,510,0.5,22.7,0.66,673,0.22,0.25,74,0.97,0.02,25.5,0.14,6.1,84.3,78.0,0.11,POINT (-5.779653984963888 54.63971882601372),5.14,8.42,Silt
557765,830,0.5,15.5,0.95,622,0.23,0.14,55,0.41,0.02,13.5,0.17,4.1,35.0,41.0,0.06,POINT (-5.709714208419404 54.54594615869227),5.66,4.76,Loam
557767,300,0.5,16.4,0.55,390,0.16,0.17,46,0.58,0.02,13.7,0.11,4.0,47.6,56.0,0.08,POINT (-5.782710774465901 54.57302300133826),5.72,6.22,Loam
557768,310,0.5,21.4,0.46,656,0.2,0.39,62,0.88,0.02,29.4,0.11,16.2,53.8,57.0,0.04,POINT (-5.5603462518979505 54.32454794363594),5.33,6.84,Silt
557769,530,0.5,20.5,0.51,303,0.32,0.17,59,1.03,0.01,16.9,0.18,9.1,54.8,64.0,0.07,POINT (-5.63515829117984 54.36834421025152),5.63,7.66,Loam
557770,340,0.5,16.1,0.96,352,0.24,0.24,81,0.6,0.02,32.3,0.13,5.4,52.3,56.0,0.16,POINT (-5.82468918180352 54.565689560406156),5.61,7.71,Loam
557771,690,0.5,21.4,1.12,1040,0.2,0.26,60,0.56,0.02,20.3,0.14,9.2,29.6,35.0,0.05,POINT (-5.52997725015332 54.46939659186273),4.83,7.98,Clay
557772,250,0.5,25.1,0.44,591,0.34,0.19,57,0.89,0.03,23.9,0.12,6.3,55.3,65.0,0.05,POINT (-5.735973883299506 54.561006190923706),6.2,5.22,Organic Soil
557773,490,0.5,20.2,0.53,695,0.28,0.28,72,0.95,0.02,38.9,0.17,14.6,54.3,50.0,0.03,POINT (-5.595538544564786 54.36030935071952),6.08,8.84,Loam
557774,1230,0.5,37.2,1.27,797,0.7,0.14,104,1.36,0.09,70.9,0.37,7.1,56.1,31.0,0.29,POINT (-5.709523107904845 54.58023125087596),5.88,10.22,Loam
557775,320,0.5,26.8,0.83,713,0.14,0.26,69,0.94,0.02,16.1,0.1,6.1,77.4,69.0,0.09,POINT (-5.790824224488466 54.65140634674781),4.25,7.39,Clay
557776,950,0.5,19.0,0.66,344,0.16,0.2,65,0.76,0.02,25.4,0.22,6.7,60.9,68.0,0.08,POINT (-5.743018475672026 54.64108992370341),4.62,8.63,Clay
557777,400,0.5,14.0,0.38,252,0.16,0.22,50,1.07,0.02,24.0,0.12,5.7,65.8,67.0,0.06,POINT (-5.663613058454639 54.63314065477557),5.11,11.37,Silt
557778,390,0.5,11.9,0.49,647,0.19,0.27,58,0.79,0.02,17.4,0.1,4.7,41.8,41.0,0.08,POINT (-5.683300436220326 54.3595196984816),6.04,6.49,Loam
557779,1330,0.5,43.3,1.76,1700,0.41,0.24,191,0.8,0.02,103.0,0.58,10.1,51.8,70.0,0.16,POINT (-5.718034403966588 54.606171401805256),5.61,12.23,Loam
557780,450,0.5,4.4,0.95,120,0.22,0.2,28,0.49,0.03,7.4,0.05,5.6,22.5,26.0,0.05,POINT (-5.480049456981928 54.45440076740941),5.26,11.02,Silt
557781,560,0.5,14.8,0.54,238,0.12,0.29,65,0.96,0.02,43.0,0.12,8.9,43.8,48.0,0.06,POINT (-5.572574771168586 54.28841894984762),4.55,9.74,Clay
557782,670,0.5,26.9,0.51,475,0.3,0.24,71,1.07,0.02,33.6,0.16,6.5,85.9,90.0,0.08,POINT (-5.71321217899365 54.64274089839728),4.81,8.79,Clay
557783,230,0.5,35.2,0.7,797,0.17,0.28,46,1.0,0.02,12.3,0.07,6.2,81.1,73.0,0.08,POINT (-5.748028976117502 54.660016480271814),4.46,7.75,Clay
557784,420,0.5,17.2,0.55,462,0.12,0.21,44,0.74,0.02,15.6,0.09,4.6,63.3,64.0,0.08,POINT (-5.7150310222602 54.65836489814442),4.31,9.43,Clay
557785,550,0.5,27.8,1.59,477,0.27,0.23,71,0.91,0.02,96.0,0.14,8.0,84.7,68.0,0.45,POINT (-5.812480974432274 54.57074372328596),5.07,9.33,Silt
557786,670,0.5,26.6,1.18,726,0.19,0.22,95,1.01,0.02,27.4,0.2,7.0,114.0,90.0,0.12,POINT (-5.798903506646521 54.632379025724944),5.47,9.97,Silt
557787,910,0.5,33.0,0.7,544,0.28,0.24,70,0.92,0.02,45.6,0.22,6.1,66.7,82.0,0.19,POINT (-5.773974358664994 54.608435506847215),5.46,12.69,Silt
557788,690,0.5,20.3,1.05,708,0.22,0.2,101,0.68,0.02,44.0,0.39,8.6,40.7,57.0,0.08,POINT (-5.657249432099143 54.623672681767296),4.54,10.0,Clay
557789,690,0.5,39.9,0.48,695,0.64,0.32,74,1.58,0.03,30.1,0.18,6.3,107.0,89.0,0.1,POINT (-5.794173092899011 54.58729461865419),4.87,9.67,Clay
557790,1010,0.5,25.2,1.16,992,0.15,0.22,84,0.82,0.02,62.9,0.32,10.7,51.9,64.0,0.24,POINT (-5.6663035530059345 54.61159135501867),4.19,10.5,Clay
557791,550,0.5,19.1,0.68,628,0.18,0.22,66,0.75,0.02,33.4,0.14,11.8,36.5,42.0,0.05,POINT (-5.5641699717146444 54.34099793019994),5.33,7.59,Silt
557792,570,0.5,26.9,0.66,776,0.22,0.29,59,0.78,0.03,14.2,0.1,10.8,42.4,40.0,0.06,POINT (-5.468819603020567 54.44769585919409),6.08,9.33,Loam
557793,870,0.5,46.2,1.29,359,0.61,0.14,66,0.8,0.06,68.0,0.34,9.8,56.4,61.0,0.35,POINT (-5.750898075283534 54.59097248231283),5.86,8.74,Loam
557794,520,0.5,28.5,1.37,153,0.38,0.17,27,0.43,0.02,13.0,0.1,9.6,26.0,22.0,0.06,POINT (-5.479548516951205 54.44097399433791),5.19,21.09,Silt
557795,630,0.5,27.6,0.58,293,0.49,0.2,42,0.73,0.06,18.9,0.26,12.2,67.9,51.0,0.11,POINT (-5.721410983724251 54.55154948397638),5.07,7.22,Silt
557797,750,0.5,27.5,0.56,398,0.28,0.26,78,1.15,0.02,30.9,0.21,6.8,93.2,93.0,0.09,POINT (-5.781918880817967 54.628852226634436),5.96,9.91,Loam
557798,680,0.5,37.2,0.57,673,0.29,0.36,75,1.46,0.03,25.4,0.12,8.7,121.0,105.0,0.08,POINT (-5.759885302093875 54.61440233312121),5.25,8.14,Silt
557799,460,0.5,23.9,0.93,657,0.2,0.29,58,0.77,0.02,44.1,0.12,8.2,63.9,66.0,0.08,POINT (-5.755619573444032 54.66907981906904),5.63,6.75,Loam
557800,420,0.5,29.2,0.55,612,0.17,0.3,54,0.81,0.02,21.7,0.11,9.8,53.1,56.0,0.07,POINT (-5.670883575763976 54.35463490817362),4.86,7.11,Clay
557801,370,0.5,17.8,0.38,488,0.13,0.35,55,0.83,0.03,14.8,0.08,8.6,43.4,50.0,0.05,POINT (-5.495042051926242 54.434673659901875),4.7,6.38,Clay
557802,790,0.5,16.0,0.62,439,0.21,0.31,50,0.48,0.03,26.3,0.14,9.8,29.1,33.0,0.06,POINT (-5.494543598819304 54.54146270237654),5.23,6.62,Silt
557803,760,0.5,18.2,0.48,282,0.39,0.27,51,0.56,0.03,22.6,0.2,7.2,54.6,44.0,0.12,POINT (-5.535936366536159 54.60160228481253),5.5,7.73,Silt
557804,830,0.5,23.8,0.37,317,0.69,0.22,49,0.56,0.03,24.4,0.48,18.6,27.4,26.0,0.07,POINT (-5.4374434882948695 54.46985008205351),5.91,8.59,Loam
557805,730,0.5,32.9,0.6,261,0.36,0.2,47,0.45,0.04,26.3,0.2,7.2,64.9,34.0,0.08,POINT (-5.488382265929657 54.48125410931093),5.11,11.19,Silt
557806,410,0.5,17.3,0.88,1370,0.14,0.26,48,0.63,0.02,17.4,0.09,6.1,43.6,44.0,0.1,POINT (-5.547560233843664 54.62861614421664),5.28,7.03,Silt
557807,280,0.5,23.0,0.45,561,0.2,0.27,62,0.7,0.02,18.0,0.07,5.1,36.7,34.0,0.07,POINT (-5.687653902779972 54.50094865555352),5.14,8.15,Silt
557808,510,0.5,36.8,0.81,762,0.21,0.29,102,1.07,0.02,49.6,0.23,10.1,72.8,65.0,0.08,POINT (-5.651927255711782 54.60316330488713),5.59,5.03,Loam
557809,490,0.5,13.6,2.63,148,0.17,0.17,33,0.37,0.04,47.3,0.12,7.4,22.2,26.0,0.18,POINT (-5.694673821648357 54.58733523399853),4.28,6.28,Clay
557810,670,0.5,25.1,0.56,796,0.27,0.27,58,1.21,0.03,18.8,0.14,7.6,87.6,79.0,0.08,POINT (-5.592089020974037 54.657671383033566),5.97,7.02,Loam
557811,1060,0.5,33.4,0.89,559,0.24,0.18,56,0.65,0.03,30.8,0.2,8.2,44.4,68.0,0.11,POINT (-5.528909079636462 54.4349133066269),4.69,12.58,Clay
557812,620,0.5,40.8,3.02,868,0.19,0.35,131,0.8,0.02,80.3,0.28,16.5,48.2,40.0,0.11,POINT (-5.5894124601818405 54.58482501434666),5.18,10.85,Silt
557813,340,0.5,11.8,0.65,274,0.22,0.15,34,0.45,0.03,16.2,0.15,7.0,30.2,33.0,0.07,POINT (-5.654392087625581 54.51640992742341),5.05,5.37,Silt
557814,380,0.5,10.1,0.41,306,0.17,0.19,34,0.4,0.03,13.6,0.13,6.1,28.2,32.0,0.07,POINT (-5.508091532359689 54.581092192896136),4.88,6.62,Clay
557815,650,0.5,19.9,1.16,201,0.26,0.21,41,0.55,0.03,20.4,0.12,9.4,28.2,33.0,0.09,POINT (-5.48382867527495 54.472478769091275),4.9,11.21,Clay
557816,660,0.5,37.0,3.24,1010,0.15,0.3,121,0.72,0.02,54.0,0.27,14.6,48.3,41.0,0.1,POINT (-5.582096007384285 54.59132843291048),4.67,8.03,Clay
557817,430,0.5,23.9,0.5,420,0.26,0.24,54,1.05,0.03,25.4,0.14,5.3,77.5,64.0,0.21,POINT (-5.562140310853922 54.63886693029991),4.5,8.97,Clay
557818,620,0.5,24.2,1.24,568,0.24,0.17,59,0.47,0.02,38.5,0.24,8.7,31.8,35.0,0.12,POINT (-5.607768952485674 54.59366296770513),4.89,11.24,Clay
557819,690,0.5,32.6,1.12,618,0.33,0.25,64,0.85,0.03,70.3,0.2,12.0,52.0,42.0,0.2,POINT (-5.528828112232167 54.636394200038865),5.41,10.48,Silt
557820,730,0.5,21.4,0.79,967,0.3,0.18,62,0.51,0.02,22.3,0.13,4.4,31.0,38.0,0.08,POINT (-5.727329667406918 54.519061446191536),5.14,8.86,Silt
557821,510,0.5,26.5,0.39,463,0.16,0.27,62,0.83,0.03,22.1,0.12,9.4,47.8,47.0,0.07,POINT (-5.531342278203527 54.41163526524226),4.43,7.55,Clay
557822,850,0.5,21.9,0.78,935,0.14,0.21,162,0.66,0.02,84.1,0.41,16.1,28.1,43.0,0.07,POINT (-5.546852870121439 54.401114333664054),4.82,10.67,Clay
557823,590,0.5,15.2,0.98,390,0.22,0.28,45,0.6,0.02,21.5,0.18,13.9,34.6,37.0,0.07,POINT (-5.536676878233427 54.62392915602917),5.08,9.8,Silt
557824,510,0.5,34.0,1.34,788,0.6,0.41,62,1.57,0.04,15.1,0.08,7.8,76.7,63.0,0.06,POINT (-5.659709990215895 54.49364444640929),6.08,5.42,Loam
557825,570,0.5,48.2,0.57,731,0.2,0.28,69,0.68,0.03,46.2,0.17,16.5,49.2,44.0,0.08,POINT (-5.510185285534604 54.40459587399597),5.56,8.92,Silt
557826,450,0.5,17.3,0.81,624,0.23,0.27,65,0.73,0.03,17.6,0.1,5.8,45.2,39.0,0.09,POINT (-5.7407458943148475 54.52560282228285),4.83,7.17,Clay
557827,530,0.5,43.4,0.52,438,0.27,0.31,57,0.79,0.03,20.5,0.11,9.9,41.9,44.0,0.08,POINT (-5.465350896307746 54.46913597839614),5.97,8.17,Loam
557829,840,0.5,24.2,0.93,886,0.19,0.23,68,0.54,0.02,20.9,0.16,7.7,27.6,36.0,0.07,POINT (-5.524979534737265 54.483429280070546),4.9,9.24,Clay
557830,730,0.5,26.4,0.81,395,0.28,0.2,71,0.61,0.03,86.9,0.32,5.3,40.5,34.0,0.08,POINT (-5.595650586822996 54.60682039835819),5.03,7.12,Silt
557831,450,0.5,9.5,0.61,457,0.22,0.17,46,0.5,0.03,14.9,0.12,4.2,36.2,41.0,0.07,POINT (-5.5191283741435 54.575891604748975),4.71,6.47,Clay
557832,530,0.5,13.5,0.6,318,0.13,0.22,47,0.74,0.02,21.2,0.13,11.5,44.2,44.0,0.07,POINT (-5.551636087628872 54.6507317417545),4.76,8.78,Clay
557833,510,0.5,18.0,1.01,885,0.1,0.2,57,0.85,0.02,27.0,0.1,5.5,73.9,71.0,0.15,POINT (-5.829339027881605 54.601255843220095),4.18,7.98,Clay
557834,750,0.5,24.2,0.49,450,0.29,0.19,105,0.75,0.03,67.7,0.34,17.4,43.8,52.0,0.13,POINT (-5.536372609813863 54.39301106184631),5.3,10.05,Silt
557835,310,0.5,47.4,0.59,564,0.27,0.29,61,1.52,0.04,22.9,0.08,6.6,101.0,76.0,0.1,POINT (-5.60699325236587 54.64775025997955),5.05,9.46,Silt
557836,390,0.5,13.2,0.51,267,0.19,0.21,42,0.4,0.02,19.9,0.12,6.3,22.5,30.0,0.05,POINT (-5.463363648160688 54.48603314633627),5.39,6.13,Silt
557838,580,0.5,23.2,0.48,842,0.13,0.23,59,0.68,0.02,26.1,0.13,13.1,41.5,44.0,0.05,POINT (-5.494206424892867 54.39483866666307),4.02,7.18,Clay
557839,1150,0.5,52.0,0.91,963,0.35,0.24,112,1.04,0.02,197.0,0.34,35.1,55.0,51.0,0.24,POINT (-5.539546332760289 54.38887032764465),5.46,12.22,Silt
557840,380,0.5,10.2,0.59,549,0.18,0.22,38,0.41,0.02,16.3,0.09,4.7,25.2,32.0,0.06,POINT (-5.531548950288175 54.58586846895379),5.76,5.01,Loam
557841,280,0.5,29.5,0.48,396,0.14,0.28,53,0.71,0.03,20.3,0.06,8.7,38.7,42.0,0.05,POINT (-5.543105743890814 54.4241052977317),4.91,8.31,Clay
557842,1080,0.5,30.3,1.03,653,0.42,0.2,95,0.65,0.02,68.7,0.65,7.1,41.0,50.0,0.18,POINT (-5.659831166813668 54.58545312071289),5.56,9.94,Silt
557843,320,0.5,11.9,0.41,529,0.17,0.24,37,0.54,0.03,12.0,0.09,6.1,38.1,39.0,0.08,POINT (-5.486898648048516 54.55645442246871),4.65,7.99,Clay
557844,590,0.5,14.8,0.96,478,0.16,0.18,48,0.43,0.02,25.8,0.16,6.4,26.1,31.0,0.06,POINT (-5.546476452965239 54.60880746483346),4.48,6.31,Clay
557845,470,0.5,8.7,0.56,666,0.17,0.27,50,0.56,0.03,14.6,0.18,5.5,30.7,32.0,0.06,POINT (-5.636900913702277 54.498088736462115),5.33,4.18,Silt
557846,1140,0.5,39.8,0.86,838,0.29,0.17,59,0.51,0.02,25.2,0.23,8.1,29.7,41.0,0.12,POINT (-5.508247125812792 54.42105440090316),4.7,13.02,Clay
