,Sample,P,Se,Cu,Mo,Mn,Ca,K,Zn,Mg,Na,Pb,Cd,As,Ni,Cr,pH,%OM,ARCA_ID,OBJECTID,bh,shape_star,shape_stle,hydoconnec,rainfall_2,slope_2,landclass2,host_2,soilp_2,q10_2,riverbuff2,rwb_stat_2,erosion,riskscore2,ruleid,override,SHAPE__Length,SHAPE__Area,GlobalID,SHAPE_Length,SHAPE_Area,geometry
533,557939,520,0.5,16.7,0.47,339.0,0.33,0.19,42,0.47,0.03,26.0,0.15,14.9,27.2,33.0,5.06,8.99,{E045B4F5-2FD1-4E11-A217-F3BA8ADE2D8B},65287,Improved grassland,14124.8784661,491.38286593,Yes,0.05,0.1,0.3,0.0,0.3,0.0,0.3,0.3,0.0,1.35,2,,491.38286593,14124.87854259,{E045B4F5-2FD1-4E11-A217-F3BA8ADE2D8B},0.0058316422663209,1.956304498281959e-06,POINT (-5.802737960519339 54.47528618974172)
534,557945,1010,0.5,34.9,0.47,639.0,0.2,0.23,82,0.72,0.02,25.7,0.23,6.2,38.7,41.0,4.43,11.71,{B3738A12-807B-4A6C-BFE7-308836FC7A66},66166,Improved grassland,23079.1515969,697.96345271,Yes,0.05,0.15,0.3,0.0,0.2,0.0,0.0,0.2,0.4,1.3,2,,697.96345271,23079.15121792,{B3738A12-807B-4A6C-BFE7-308836FC7A66},0.008743125657665088,3.194891461204978e-06,POINT (-5.706067839671239 54.45584134832131)
535,557954,650,0.5,21.9,0.96,919.0,0.17,0.26,67,0.63,0.03,21.3,0.11,6.7,36.9,35.0,4.36,12.64,{62E79F43-245E-43C0-A0C0-B1CAAF1B25AB},76014,Improved grassland,9830.86096556,403.45746609,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.3,0.3,0.0,1.4,3,,403.45746609,9830.860999,{62E79F43-245E-43C0-A0C0-B1CAAF1B25AB},0.0048730587476419635,1.3612269630642261e-06,POINT (-5.78801884884526 54.46442369826669)
536,557971,740,0.5,17.7,0.38,142.0,0.15,0.2,39,0.38,0.03,24.9,0.17,7.0,19.8,24.0,4.49,10.13,{F0271FFF-4905-4592-A8F7-B7DB02B6E476},67321,Improved grassland,25777.0425509,714.42724172,Yes,0.05,0.1,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.75,1,,714.42724171,25777.04314824,{F0271FFF-4905-4592-A8F7-B7DB02B6E476},0.008520597358670931,3.5752841873444013e-06,POINT (-5.51888434526906 54.54096729174901)
537,557976,410,0.5,11.4,0.62,484.0,0.16,0.28,44,0.45,0.03,13.1,0.1,5.0,26.5,33.0,5.38,3.94,{D55F79E2-0337-417A-BA36-898B55AE1317},2700,Arable and horticulture,80819.4727544,1281.26184931,Yes,0.05,0.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.75,1,,1281.26184931,80819.47258455,{D55F79E2-0337-417A-BA36-898B55AE1317},0.01688132300955335,1.1214255730575743e-05,POINT (-5.517427639046325 54.557821965782814)
538,557988,400,0.5,10.5,0.29,277.0,0.13,0.21,28,0.34,0.03,10.8,0.07,4.5,19.9,21.0,5.64,4.7,{CC57DB07-EC0D-4188-833A-1ED2398595FE},2698,Arable and horticulture,40377.6956171,860.6130734,Yes,0.05,0.15,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5,1,,860.6130734,40377.6950937,{CC57DB07-EC0D-4188-833A-1ED2398595FE},0.011067137861218369,5.594508897558723e-06,POINT (-5.542696068101477 54.496811610703446)
539,557992,920,0.5,14.4,0.26,455.0,0.52,0.19,35,0.33,0.03,9.6,0.18,7.5,15.8,16.0,4.87,4.87,{D0A0862F-5DFF-40D3-A501-C54DF3C0E087},140617,Improved grassland,18235.0229029,666.2170606,Yes,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,,666.2170606,18235.02300448,{D0A0862F-5DFF-40D3-A501-C54DF3C0E087},0.00836217538440991,2.5260355618333417e-06,POINT (-5.448478041588459 54.490356518661734)
540,557993,590,0.5,9.9,0.52,687.0,0.19,0.37,61,0.91,0.04,12.5,0.07,3.9,42.4,37.0,5.78,5.69,{02F271EF-9F17-4A34-A34D-6C2BE2BD70F8},14444,Arable and horticulture,22041.5021034,660.11906218,Yes,0.05,0.1,0.45,0.0,0.3,0.0,0.0,0.0,0.0,0.9,2,,660.11906218,22041.5019936,{02F271EF-9F17-4A34-A34D-6C2BE2BD70F8},0.009014450178473856,3.054605224924343e-06,POINT (-5.546593834554018 54.50544543060831)
541,557996,960,1.0,33.7,0.82,419.0,0.31,0.25,59,0.37,0.03,30.1,0.22,11.3,28.7,25.0,4.6,13.48,{751568CF-8FC2-4879-A1B0-B4CB43693E43},138551,Improved grassland,18393.3959296,565.4729639,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.3,0.4,1.5,3,,565.4729639,18393.39573572,{751568CF-8FC2-4879-A1B0-B4CB43693E43},0.0072330857563011955,2.5450497842939187e-06,POINT (-5.801854148328943 54.43595871098947)
542,558000,610,0.5,19.7,1.01,443.0,0.19,0.2,57,0.39,0.02,25.3,0.14,7.5,22.4,26.0,5.03,11.81,{C14A386C-2756-489F-892A-6B23BD777944},67048,Improved grassland,10558.7923663,402.42068308,Yes,0.05,0.15,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.8,1,,402.42068308,10558.7924376,{C14A386C-2756-489F-892A-6B23BD777944},0.00481649980010654,1.4653619152139959e-06,POINT (-5.571149348825904 54.563891178440834)
543,558006,880,0.5,28.8,0.55,478.0,0.22,0.26,65,0.93,0.03,27.0,0.17,30.1,50.6,46.0,4.95,10.94,{FAFA6782-1905-474B-B920-DBF5C7536307},66279,Improved grassland,34334.6354863,1022.22718287,Yes,0.05,0.1,0.3,0.0,0.2,0.3,0.3,0.0,0.0,1.25,2,,1022.22718287,34334.63513096,{FAFA6782-1905-474B-B920-DBF5C7536307},0.012687872692831483,4.742576287598201e-06,POINT (-5.513407308760707 54.36993983517632)
544,558007,740,0.5,27.1,0.52,787.0,0.17,0.26,67,0.67,0.03,24.6,0.2,6.1,38.6,43.0,4.66,9.35,{92315C0C-1125-4B1B-990F-A97188FB59A1},150675,Improved grassland,5917.33587401,305.4620267,No,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.3,0.0,1.1,2,,305.4620267,5917.335737,{92315C0C-1125-4B1B-990F-A97188FB59A1},0.0037290912670744445,8.18080147491432e-07,POINT (-5.750049135608158 54.40218004712221)
545,558016,360,0.5,16.3,0.31,245.0,0.13,0.19,38,0.48,0.02,19.1,0.09,3.6,24.4,26.0,4.4,18.92,{8CFE2F0A-8DD0-4F6D-AAEE-F41E6AAEDDC9},66045,Improved grassland,11963.0126132,484.86140105,Yes,0.05,0.1,0.3,0.0,0.3,0.0,0.0,0.3,0.6,1.65,3,,484.86140105,11963.0126694,{8CFE2F0A-8DD0-4F6D-AAEE-F41E6AAEDDC9},0.006587697978398727,1.6562194375547748e-06,POINT (-5.762857797509827 54.45967419884604)
546,558018,1120,0.5,28.7,0.7,625.0,0.24,0.24,69,0.61,0.03,24.4,0.19,17.7,32.9,38.0,5.02,10.47,{485C7677-2ECD-4899-99D9-AB9DD905DB86},139684,Improved grassland,21945.7961312,587.28182393,Yes,0.05,0.1,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.65,1,,587.28182393,21945.7961335,{485C7677-2ECD-4899-99D9-AB9DD905DB86},0.007197572891773753,3.031663942098868e-06,POINT (-5.497085863859156 54.374616605901394)
547,558019,790,0.5,23.2,0.57,921.0,0.32,0.22,64,0.65,0.02,29.7,0.15,5.4,36.6,39.0,4.99,10.45,{479CC0A2-1CA4-4717-B538-3CBC2D078D4A},58472,Improved grassland,67475.7520213,1046.83109229,Yes,0.05,0.15,0.3,0.0,0.3,0.3,0.3,0.3,0.6,2.3,3,,1046.83109229,67475.75222549,{479CC0A2-1CA4-4717-B538-3CBC2D078D4A},0.013051719388610107,9.326767564375242e-06,POINT (-5.7893375282924975 54.3927523616052)
548,558027,980,0.5,17.4,0.52,935.0,0.15,0.3,69,1.32,0.02,19.4,0.24,8.0,57.4,47.0,4.56,9.54,{3DBB4DC8-545F-4078-A475-09BAEC3D0169},63614,Improved grassland,25964.2156468,707.8128947,Yes,0.05,0.15,0.3,0.0,0.3,0.0,0.0,0.1,0.0,0.9,2,,707.8128947,25964.21572123,{3DBB4DC8-545F-4078-A475-09BAEC3D0169},0.008848553971987692,3.5804161527230534e-06,POINT (-5.668311013924913 54.29819872788058)
549,558037,1200,0.5,25.7,0.96,1060.0,0.22,0.28,88,1.11,0.02,40.6,0.21,12.9,47.9,50.0,4.81,10.95,{AB99CA84-ACDE-4B61-924A-39FD3F6F2446},65505,Improved grassland,32970.2987511,917.86499492,Yes,0.05,0.15,0.3,0.0,0.2,0.0,0.0,0.2,0.0,0.9,2,,917.86499492,32970.29865354,{AB99CA84-ACDE-4B61-924A-39FD3F6F2446},0.011740136981701633,4.549942832737464e-06,POINT (-5.653083644151851 54.32901253946869)
550,558043,600,0.5,18.7,0.4,367.0,0.27,0.27,52,0.55,0.03,26.6,0.13,5.2,28.8,31.0,4.72,12.87,{BB0A2A8F-DC45-40A9-8F85-8D28BAEF5A3C},66066,Improved grassland,23836.332914,625.29448068,Yes,0.05,0.1,0.3,0.0,0.3,0.0,0.0,0.3,0.0,1.05,2,,625.29448068,23836.33277564,{BB0A2A8F-DC45-40A9-8F85-8D28BAEF5A3C},0.007249385006587246,3.2994336191407402e-06,POINT (-5.743051517752435 54.452162172754264)
551,558044,540,0.5,19.0,0.86,583.0,0.24,0.37,55,0.57,0.02,61.0,0.14,7.2,35.0,29.0,5.2,14.3,{C4785217-0F44-4BFE-B609-CCD3E7FB8599},65315,Improved grassland,21253.864612,596.78339148,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.3,0.0,1.1,2,,596.78339148,21253.86468309,{C4785217-0F44-4BFE-B609-CCD3E7FB8599},0.0068514414117211465,2.9441638809813393e-06,POINT (-5.783889702986779 54.482022440847366)
552,558049,940,0.5,38.0,0.46,703.0,0.21,0.21,98,0.99,0.02,57.0,0.29,21.8,48.7,42.0,4.7,10.79,{36FA530C-FC8C-4E26-A12E-930D2B1C72B3},170608,Improved grassland,26894.5639529,726.02446493,Yes,0.05,0.15,0.3,0.0,0.3,0.0,0.3,0.0,0.0,1.1,2,,726.02446492,26894.56383417,{36FA530C-FC8C-4E26-A12E-930D2B1C72B3},0.008022150730018269,3.7157587349398225e-06,POINT (-5.532160388429331 54.37930205377478)
553,558053,650,0.5,26.9,0.33,553.0,0.27,0.26,53,0.64,0.02,30.6,0.16,12.7,51.1,46.0,5.0,15.61,{E86BE65C-321B-49CF-A237-5C53F3609F66},64873,Improved grassland,29658.769065,769.72105309,Yes,0.1,0.15,0.3,0.0,0.3,0.0,0.0,0.3,0.0,1.15,2,,769.72105309,29658.7691421,{E86BE65C-321B-49CF-A237-5C53F3609F66},0.009173447530001424,4.100482689170438e-06,POINT (-5.840880164892925 54.401430964996116)
554,558061,1150,0.5,19.2,1.06,745.0,0.13,0.21,71,0.5,0.02,29.6,0.29,7.6,29.2,33.0,4.01,13.76,{2741D9A9-3EF0-465B-A0C9-2C12A71E57CF},148769,Improved grassland,12983.4489312,463.33194966,Yes,0.1,0.1,0.3,0.0,0.2,0.0,0.0,0.3,0.0,1.0,2,,463.33194966,12983.4488525,{2741D9A9-3EF0-465B-A0C9-2C12A71E57CF},0.005914142083887487,1.7929014417790592e-06,POINT (-5.793483880210365 54.353085001685194)
555,558082,650,0.5,16.9,0.55,404.0,0.27,0.26,61,0.69,0.03,19.5,0.15,6.4,31.0,37.0,4.99,11.36,{7135EEB4-5998-45FD-88BF-492213377727},77570,Improved grassland,17355.0123002,534.90994212,Yes,0.1,0.15,0.3,0.0,0.3,0.0,0.0,0.3,0.6,1.75,3,,534.90994212,17355.0118934,{7135EEB4-5998-45FD-88BF-492213377727},0.006421168844226983,2.4049418623146326e-06,POINT (-5.721351219122671 54.49800355079229)
556,558083,760,0.5,24.7,0.54,694.0,0.18,0.25,87,1.04,0.02,23.9,0.21,21.5,53.0,59.0,4.61,10.53,{A4C3F3D9-F3F5-4D3A-9752-72B684DB13EA},138971,Improved grassland,15690.7660774,607.51487352,Yes,0.1,0.15,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.75,1,,607.51487352,15690.76643278,{A4C3F3D9-F3F5-4D3A-9752-72B684DB13EA},0.008321308620334738,2.166246117826048e-06,POINT (-5.660353570628117 54.345562058720205)
557,558093,960,0.5,25.1,2.52,1580.0,0.21,0.18,99,0.66,0.02,42.6,0.52,12.0,45.7,50.0,4.92,10.16,{E2F7EC03-1F48-4617-8BAD-E823D21941A4},150219,Improved grassland,17405.0680661,559.70055262,Yes,0.1,0.1,0.3,0.0,0.2,0.3,0.3,0.3,0.0,1.6,3,,559.70055262,17405.06817109,{E2F7EC03-1F48-4617-8BAD-E823D21941A4},0.00720393731055081,2.412188562767692e-06,POINT (-5.814858980018111 54.50230049479612)
558,558094,320,0.5,23.4,0.43,644.0,0.2,0.21,64,0.74,0.02,16.3,0.12,6.2,53.0,56.0,5.48,10.16,{21AD673A-8FF3-4C78-A7AF-F1511E249E1C},148737,Improved grassland,2832.78805774,260.3754459,No,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.3,0.0,1.1,2,,260.3754459,2832.78803863,{21AD673A-8FF3-4C78-A7AF-F1511E249E1C},0.0027410965466687083,3.912177333224723e-07,POINT (-5.823988039074659 54.3560023288408)
559,558099,800,0.5,23.8,0.61,949.0,0.22,0.25,59,1.01,0.02,18.6,0.18,14.4,49.3,56.0,5.03,10.49,{91754EB2-4A4F-4B87-941B-988183C57FC2},58447,Improved grassland,31389.0336548,738.25600863,Yes,0.05,0.1,0.3,0.0,0.2,0.0,0.0,0.2,0.0,0.85,2,,738.25600863,31389.03378149,{91754EB2-4A4F-4B87-941B-988183C57FC2},0.00856337474798418,4.33216768013476e-06,POINT (-5.6405210129093994 54.33387139588562)
560,558101,920,2.0,54.2,2.55,470.0,0.35,0.22,68,0.63,0.02,36.5,0.41,9.7,51.2,53.0,4.65,15.62,{E83B4025-9875-4D39-96BE-5BB9F339B719},74848,Improved grassland,11471.2100211,452.6825013,Yes,0.1,0.15,0.3,0.0,0.3,0.0,0.0,0.2,0.6,1.65,3,,452.6825013,11471.2099287,{E83B4025-9875-4D39-96BE-5BB9F339B719},0.005452574041507541,1.5852609913124522e-06,POINT (-5.90136400452532 54.38204709855426)
561,558105,930,0.5,34.4,1.16,1690.0,0.18,0.22,112,0.84,0.02,30.2,0.26,7.7,37.8,44.0,4.66,15.59,{31E9E600-C861-4DBB-AD85-E0DB15EFF18A},149729,Improved grassland,13135.5637349,452.49933347,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.3,0.2,0.0,1.3,2,,452.49933347,13135.563852,{31E9E600-C861-4DBB-AD85-E0DB15EFF18A},0.005594186388722407,1.8175703430514755e-06,POINT (-5.872295440039616 54.43537850382639)
562,558110,340,0.5,21.0,0.36,203.0,0.09,0.27,74,0.42,0.03,26.1,0.12,3.1,22.9,17.0,4.66,7.24,{31A45DA9-29EB-4F1A-B199-AC7CA347F9A9},2847,Arable and horticulture,30553.3337569,799.82072333,Yes,0.1,0.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.8,1,,799.82072333,30553.3332054,{31A45DA9-29EB-4F1A-B199-AC7CA347F9A9},0.009811131610933546,4.283585915196612e-06,POINT (-7.271482515403994 54.955323447713184)
563,558115,250,0.5,13.8,0.58,120.0,0.37,0.11,26,0.27,0.02,16.5,0.18,3.0,18.7,26.0,5.04,34.38,{01CBA218-D070-420A-9B24-8C70867F6187},132060,Improved grassland,34060.9611471,879.20342884,Yes,0.1,0.1,0.3,0.0,0.3,0.3,0.3,0.3,0.4,2.1,3,,879.20342884,34060.96100378,{01CBA218-D070-420A-9B24-8C70867F6187},0.010235836934762998,4.719104932312832e-06,POINT (-5.772919669245507 54.489368518944836)
564,558125,640,0.5,29.3,0.44,636.0,0.26,0.25,72,0.85,0.02,20.4,0.16,5.7,43.9,45.0,5.28,7.92,{E0A836CC-3D76-4FE6-9103-A4EB49DBA101},150281,Improved grassland,3988.06882895,408.39177932,Yes,0.1,0.1,0.3,0.0,0.2,0.0,0.0,0.3,0.2,1.2,2,,408.39177931,3988.06883799,{E0A836CC-3D76-4FE6-9103-A4EB49DBA101},0.004722957036820028,5.509761455546417e-07,POINT (-5.787746905515725 54.37309870045154)
565,558127,350,0.5,20.7,1.73,549.0,0.18,0.25,55,0.61,0.03,31.1,0.17,9.7,33.8,36.0,4.61,11.36,{20C3E411-C1F7-4062-A7EE-12BB5F708524},75740,Improved grassland,11706.4770028,428.50502267,No,0.1,0.15,0.3,0.0,0.3,0.0,0.0,0.3,0.2,1.35,2,,428.50502267,11706.477254,{20C3E411-C1F7-4062-A7EE-12BB5F708524},0.005430849037147965,1.6202310910039402e-06,POINT (-5.846576731751143 54.4458218577466)
566,558141,490,0.5,25.5,0.59,811.0,0.23,0.24,73,0.84,0.03,20.1,0.13,6.4,44.4,47.0,5.37,12.73,{B2BC7A09-586A-4BBA-A0E1-102E493B3DEB},64415,Improved grassland,13787.0662223,492.29718652,No,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.3,0.0,1.1,2,,492.29718652,13787.06631065,{B2BC7A09-586A-4BBA-A0E1-102E493B3DEB},0.006341587201026842,1.9044780785352916e-06,POINT (-5.804106468916488 54.36590358605304)
567,558142,130,0.5,5.6,0.29,64.0,0.19,0.12,18,0.18,0.03,10.0,0.05,1.3,5.9,11.0,5.43,16.3,{C936CCCC-EEDA-4CDB-A225-66DB38F4122A},36027,Improved grassland,28669.121191,674.73379809,No,0.1,0.05,0.0,0.3,0.3,0.0,0.3,0.0,0.0,1.05,2,,674.73379808,28669.12130782,{C936CCCC-EEDA-4CDB-A225-66DB38F4122A},0.008290259899721843,4.028358875145816e-06,POINT (-7.216885942198007 55.0465455581984)
568,558161,530,0.5,20.3,0.46,705.0,0.17,0.22,73,0.61,0.04,21.3,0.11,4.4,26.1,35.0,5.71,4.6,{25EF6930-BB8D-48D0-92E6-671042076509},164887,Arable and horticulture,79279.4961334,1148.79768971,Yes,0.1,0.1,0.0,0.0,0.3,0.3,0.3,0.1,0.0,1.2,2,,1148.79768971,79279.49669378,{25EF6930-BB8D-48D0-92E6-671042076509},0.013313496384176766,1.1134746742399295e-05,POINT (-7.18193362395687 55.02825125209307)
569,558166,560,0.5,39.6,0.31,658.0,0.2,0.13,81,1.64,0.03,17.9,0.15,4.5,51.8,109.0,5.08,7.53,{D22312BB-1337-4E7A-BFF4-E5B975CDA31B},164810,Arable and horticulture,30384.1315929,996.16435874,Yes,0.1,0.1,0.0,0.0,0.3,0.0,0.3,0.3,0.0,1.1,2,,996.16435875,30384.13237572,{D22312BB-1337-4E7A-BFF4-E5B975CDA31B},0.01311438159154609,4.262114500067312e-06,POINT (-7.245880121555271 54.97801060894584)
570,558173,1360,1.0,27.6,0.62,1010.0,0.25,0.24,71,0.61,0.03,29.6,0.35,13.1,29.0,41.0,4.85,12.5,{FA16AEE6-8C9C-4818-8029-498238F9B34C},74647,Improved grassland,6662.66895942,336.41468232,No,0.1,0.15,0.3,0.0,0.3,0.0,0.0,0.3,0.0,1.15,2,,336.41468232,6662.66886645,{FA16AEE6-8C9C-4818-8029-498238F9B34C},0.0038724119118319533,9.195673607646384e-07,POINT (-5.900176704702119 54.32962356319512)
571,558176,840,1.0,31.1,0.76,861.0,0.17,0.23,70,0.53,0.02,35.6,0.21,10.7,40.7,43.0,4.68,13.64,{99C09DA4-9866-438E-8520-77864A83312C},138226,Improved grassland,16619.008891,572.9090298,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.2,0.0,1.0,2,,572.9090298,16619.00877975,{99C09DA4-9866-438E-8520-77864A83312C},0.007420673119137007,2.297277383662127e-06,POINT (-5.8527276688103615 54.39369020498819)
572,558185,350,0.5,23.8,0.33,459.0,0.11,0.27,53,0.81,0.03,16.8,0.07,8.5,54.4,52.0,4.16,10.83,{22452413-54C2-47B0-B157-377DD064DB80},137835,Improved grassland,18264.4314417,690.03399173,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.3,0.6,1.7,3,,690.03399173,18264.43154456,{22452413-54C2-47B0-B157-377DD064DB80},0.00914555384156229,2.5233751692834785e-06,POINT (-5.827853293375531 54.37195840740015)
573,558196,600,1.0,21.2,0.98,411.0,0.12,0.22,46,0.61,0.02,23.1,0.12,7.6,38.4,39.0,4.63,16.33,{246F443E-1B0E-4E58-BB5C-55AEA2E3F2B9},149792,Improved grassland,12839.6154217,443.66960999,No,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.3,0.0,1.1,2,,443.66960999,12839.6155695,{246F443E-1B0E-4E58-BB5C-55AEA2E3F2B9},0.005239949388630815,1.7774319218796134e-06,POINT (-5.865068298087998 54.45459640740952)
574,558216,300,0.5,6.8,0.26,156.0,0.06,0.15,19,0.17,0.03,12.9,0.03,1.9,8.3,14.0,5.38,21.72,{0E1107C8-20CF-4281-972A-EBAE15AE6A81},109437,Improved grassland,21996.4131443,714.21936913,Yes,0.1,0.1,0.0,0.3,0.2,0.0,0.3,0.1,0.2,1.3,2,,714.21936913,21996.41359528,{0E1107C8-20CF-4281-972A-EBAE15AE6A81},0.00889392206424794,3.084688725213271e-06,POINT (-7.168384867947471 54.96665390931808)
575,558218,710,1.0,76.2,0.38,811.0,0.64,0.04,69,1.38,0.08,8.5,0.17,1.3,159.0,191.0,5.09,18.01,{2BDFE95E-3F53-4DF7-A81B-D4EED23881F4},171384,Improved grassland,5633.43932293,324.12658316,Yes,0.1,0.1,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.8,1,,324.12658316,5633.43929177,{2BDFE95E-3F53-4DF7-A81B-D4EED23881F4},0.004005008215790278,7.935547268032248e-07,POINT (-6.830157071186906 55.15075332071081)
576,558223,660,0.5,31.5,0.94,369.0,0.19,0.24,71,0.53,0.04,28.5,0.1,4.9,25.1,24.0,4.97,10.72,{985CAD77-1CFF-42D2-844E-3FA64DEF0588},80346,Improved grassland,12399.2671131,477.2676788,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.3,0.0,1.1,2,,477.2676788,12399.26699,{985CAD77-1CFF-42D2-844E-3FA64DEF0588},0.005678475570780385,1.7387656452940142e-06,POINT (-7.197900344997833 54.96478618800069)
577,558230,250,0.5,6.0,0.26,93.0,0.04,0.15,25,0.25,0.02,27.3,0.04,0.9,9.8,14.0,3.81,10.6,{D7EA6A52-601D-478C-9DDA-79EE8F1432C5},167110,Improved grassland,88382.6704378,1496.13180356,Yes,0.1,0.15,0.0,0.3,0.1,0.0,0.3,0.1,0.0,1.05,2,,1496.13180356,88382.67118613,{D7EA6A52-601D-478C-9DDA-79EE8F1432C5},0.017920352397329607,1.2404130319976502e-05,POINT (-7.100457840790207 54.999137528332426)
578,558236,670,0.5,13.1,1.47,355.0,0.92,0.26,47,0.58,0.05,12.2,0.19,9.8,25.7,24.0,7.25,3.5,{B03BE286-C3FC-429B-BF3E-9580BA456AA5},12736,Arable and horticulture,207097.75615,3060.26801371,Yes,0.05,0.1,0.45,0.0,0.3,0.3,0.0,0.0,0.0,1.2,2,,3060.26801371,207097.75630001,{B03BE286-C3FC-429B-BF3E-9580BA456AA5},0.04070071173856492,2.9124253151126165e-05,POINT (-7.015793547707562 55.08400804584512)
579,558251,160,0.5,1.6,0.36,908.0,0.02,0.17,11,0.1,0.03,5.8,0.01,3.3,5.4,11.0,4.0,7.69,{0FAB692C-1BD0-48C4-82A5-A8ACB7005863},109572,Improved grassland,56267.6524094,1048.1466001,Yes,0.1,0.15,0.0,0.3,0.1,0.0,0.0,0.1,0.0,0.75,1,,1048.1466001,56267.65282265,{0FAB692C-1BD0-48C4-82A5-A8ACB7005863},0.012910994293955584,7.893563797146444e-06,POINT (-7.107562283223017 54.98179000141183)
580,558261,190,0.5,3.5,0.3,185.0,5.73,0.09,10,0.4,0.11,2.5,0.04,4.2,13.5,8.0,7.16,5.76,{9DEE416E-F32A-418A-86E0-B468E25EC04B},152871,Improved grassland,72351.8613885,1597.79815474,Yes,0.0,0.05,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1,,1597.79815474,72351.86150289,{9DEE416E-F32A-418A-86E0-B468E25EC04B},0.02266594219768569,1.018084860030816e-05,POINT (-7.00115877264496 55.10508836296475)
581,558265,530,0.5,9.5,2.12,230.0,4.19,0.19,28,0.47,0.08,8.0,0.14,6.4,19.5,17.0,7.31,2.46,{9D360454-C5E3-4EBF-9986-2B651C6B877F},9088,Arable and horticulture,27210.1350161,864.19635193,No,0.1,0.15,0.45,0.0,0.2,0.3,0.3,0.0,0.0,1.5,3,,864.19635193,27210.13498807,{9D360454-C5E3-4EBF-9986-2B651C6B877F},0.010229380023851844,3.825803303959331e-06,POINT (-7.004532137582917 55.07464617961556)
582,558283,130,0.5,26.5,0.18,289.0,0.4,0.2,50,0.65,0.03,12.6,0.07,2.6,58.9,83.0,5.19,11.56,{1415E8C6-C285-44DC-873A-06E241CDE33C},156774,Improved grassland,26308.6244105,747.39491481,Yes,0.1,0.1,0.3,0.0,0.2,0.3,0.3,0.2,0.0,1.5,3,,747.39491481,26308.62437922,{1415E8C6-C285-44DC-873A-06E241CDE33C},0.009371837630828817,3.704039128494543e-06,POINT (-6.743590168694752 55.13066779382057)
583,558311,370,2.0,6.9,0.53,14.0,0.05,0.03,17,0.04,0.03,16.8,0.11,2.8,58.3,9.0,3.25,62.54,{1DB9F0A3-A49E-4293-B611-02DC53771D9D},35818,Improved grassland,12184.6746856,618.1728053,Yes,0.1,0.1,0.0,0.3,0.2,0.0,0.0,0.1,0.0,0.8,1,,618.17280531,12184.67475688,{1DB9F0A3-A49E-4293-B611-02DC53771D9D},0.008132369489618084,1.7101898240548592e-06,POINT (-7.072462748697458 55.00221498155085)
584,558313,50,0.5,2.2,0.12,15.0,0.05,0.15,4,0.03,0.02,14.3,0.05,0.3,1.2,3.0,4.28,61.3,{2311AB7A-01B4-4D6F-997B-7146104416B2},35707,Improved grassland,11522.4486983,456.74269018,Yes,0.1,0.1,0.0,0.3,0.3,0.0,0.3,0.2,0.6,1.9,3,,456.74269018,11522.44869261,{2311AB7A-01B4-4D6F-997B-7146104416B2},0.005847564943180311,1.6140749353610376e-06,POINT (-7.026581752062183 54.92277002458719)
585,558319,230,0.5,3.5,0.17,115.0,0.14,0.06,12,0.1,0.03,4.7,0.06,2.9,7.2,11.0,4.22,5.81,{5CD5FA38-1896-4D05-BC4C-E937AACB4B88},78631,Improved grassland,74339.79959,1144.70299968,Yes,0.1,0.05,0.3,0.0,0.3,0.3,0.3,0.0,0.0,1.35,2,,1144.70299968,74339.79995925,{5CD5FA38-1896-4D05-BC4C-E937AACB4B88},0.015135246007967021,1.0465480162385102e-05,POINT (-6.977398197234775 55.12503966045575)
586,558321,280,0.5,7.4,0.18,26.0,0.44,0.05,16,0.14,0.03,16.7,0.12,0.3,5.2,5.0,4.29,90.57,{802C954E-DA05-4F92-9011-5759D152277A},158551,Improved grassland,40321.4764056,933.38076657,Yes,0.1,0.05,0.3,0.0,0.2,0.0,0.0,0.2,0.6,1.45,3,,933.38076657,40321.47611043,{802C954E-DA05-4F92-9011-5759D152277A},0.012514166491734804,5.669805015543994e-06,POINT (-6.6404056636858595 55.08147271934427)
